stock_code,firm_name,year,industry_code,industry_name,manufacturing,province_std,rd_intensity,rd_tax_deduction,rd_expense_est,patent_stock,gov_subsidy_rd,rd_deduction_rate,ln_assets,roa,lev,firm_age,dual_position,post2021,post2022,post2023,manufacturing_post2021,manufacturing_post2022,province_gdp,ln_gdp_prov,province_budget_exp,province_sci_tech_exp,sci_tech_exp_ratio,ip_protection_score,invention_apply,invention_grant,patent_apply_total,patent_grant_total,tech_market_turnover,ln_patent_stock,asinh_patent_stock,ln_rd_tax_deduction,ln_rd_expense_est,gov_subsidy_rd_missing,gov_subsidy_rd_zero,ln_gov_subsidy_rd,ln_patent_stock_w,asinh_patent_stock_w,rd_intensity_w,ln_rd_expense_est_w,ln_gov_subsidy_rd_w,ln_assets_w,roa_w,lev_w,firm_age_w,sci_tech_exp_ratio_w,province_gdp_w,province_budget_exp_w,province_sci_tech_exp_w,ip_protection_score_w,tech_market_turnover_w,invention_apply_w,invention_grant_w,ln_rd_tax_deduction_w,ln_rd_tax_deduction_l1
002983,芯瑞达,2022,C39,计算机、通信和其他电子设备制造业,1,安徽省,4.69,-6410655.02,25642620.08,276,551640.49,1.0,21.17,0.067842,0.271394,2,1,1,1,0,1,1,45525.1,10.72601910118867,8379.78,507.56,6.06,85.38,65368.0,26180.0,221063.0,156584.0,2875.45,5.6240175061873385,6.313551328134495,0.0,17.05976641100105,0,551640.49,13.220653639621535,5.6240175061873385,6.313551328134495,4.69,17.05976641100105,13.220653639621535,21.17,0.067842,0.271394,2,6.06,45525.1,8379.78,507.56,85.38,2875.45,65368.0,26180.0,0.0,
002983,芯瑞达,2023,C39,计算机、通信和其他电子设备制造业,1,安徽省,3.83,-6127913.03,24511652.12,266,,1.0,21.32,0.092014,0.249798,3,0,1,1,1,1,1,48227.5,10.78368467676204,8643.57,535.34,6.19,85.38,67093.0,30526.0,242322.0,142638.0,3597.57,5.58724865840025,6.276647022592182,0.0,17.01465919998629,1,0.0,0.0,5.58724865840025,6.276647022592182,3.83,17.01465919998629,0.0,21.32,0.092014,0.249798,3,6.19,48227.5,8643.57,535.34,85.38,3597.57,67093.0,30526.0,0.0,0.0
002983,芯瑞达,2024,C39,计算机、通信和其他电子设备制造业,1,安徽省,4.17,-7016603.85,28066415.4,270,,1.0,21.42,0.059247,0.292319,4,0,1,1,1,1,1,50646.7,10.83262935454342,8999.54,,,85.38,65961.0,32821.0,262102.0,148388.0,3933.22,5.602118820879701,6.291572568895961,0.0,17.150084273640083,1,0.0,0.0,5.602118820879701,6.291572568895961,4.17,17.150084273640083,0.0,21.42,0.059247,0.292319,4,,50646.7,8999.54,,85.38,3933.22,65961.0,32821.0,0.0,0.0
002984,森麒麟,2022,C29,橡胶和塑料制品业,0,,1.93,-9853455.36,52551761.91999999,120,3156296.3,0.75,23.13,0.072048,0.314145,2,0,1,1,0,0,0,,,,,,,,,,,,4.795790545596741,5.480656284001007,0.0,17.77730920220312,0,3156296.3,14.96491015803213,4.795790545596741,5.480656284001007,1.93,17.77730920220312,14.96491015803213,23.13,0.072048,0.314145,2,,,,,,,,,0.0,
002984,森麒麟,2023,C29,橡胶和塑料制品业,0,,2.46,-7122233.89,28488935.56,450,854497.38,1.0,23.47,0.087445,0.246879,3,0,1,1,1,0,0,,,,,,,,,,,,6.111467339502679,6.802395997889926,0.0,17.165026378996103,0,854497.38,13.658269885690462,6.111467339502679,6.802395997889926,2.46,17.165026378996103,13.658269885690462,23.47,0.087445,0.246879,3,,,,,,,,,0.0,0.0
002984,森麒麟,2024,C29,橡胶和塑料制品业,0,,2.67,-13234931.99,52939727.96,650,881164.05,1.0,23.58,0.125505,0.225327,4,0,1,1,1,0,0,,,,,,,,,,,,6.478509642208569,7.170120135165079,0.0,17.784664634991906,0,881164.05,13.68900023129899,6.478509642208569,7.170120135165079,2.67,17.784664634991906,13.68900023129899,23.58,0.125505,0.225327,4,,,,,,,,,0.0,0.0
002986,宇新股份,2022,C26,化学原料和化学制品制造业,1,,4.04,-22885081.53,91540326.12,41,773190.9,1.0,22.07,0.110569,0.336059,2,0,1,1,0,1,1,,,,,,,,,,,,3.7376696182833684,4.406867935097715,0.0,18.332290166703157,0,773190.9,13.558282550317312,3.7376696182833684,4.406867935097715,4.04,18.332290166703157,13.558282550317312,22.07,0.110569,0.336059,2,,,,,,,,,0.0,
002986,宇新股份,2023,C26,化学原料和化学制品制造业,1,,3.68,-22949743.76,91798975.04,53,,1.0,22.58,0.069437,0.400338,3,0,1,1,1,1,1,,,,,,,,,,,,3.9889840465642745,4.663528081877013,0.0,18.335111701280145,1,0.0,0.0,3.9889840465642745,4.663528081877013,3.68,18.335111701280145,0.0,22.58,0.069437,0.400338,3,,,,,,,,,0.0,0.0
002986,宇新股份,2024,C26,化学原料和化学制品制造业,1,,3.95,-22729584.95,90918339.8,65,1348438.88,1.0,22.8,0.038738,0.480645,4,0,1,1,1,1,1,,,,,,,,,,,,4.189654742026425,4.867593616801989,0.0,18.32547230777198,0,1348438.88,14.114458837698221,4.189654742026425,4.867593616801989,3.95,18.32547230777198,14.114458837698221,22.8,0.038738,0.480645,4,,,,,,,,,0.0,0.0
002987,京北方,2022,I65,软件和信息技术服务业,0,北京市,9.43,-41997706.39,223987767.4133333,27,1016094.0,0.75,21.72,0.102533,0.176991,2,1,1,1,0,0,0,45222.4,10.71934781828472,7469.15,488.7,6.54,89.07,189198.0,88127.0,307175.0,202722.0,7947.51,3.332204510175204,3.989326805819546,0.0,19.227102003030772,0,1016094.0,13.831477406686352,3.332204510175204,3.989326805819546,9.43,19.227102003030772,13.831477406686352,21.72,0.102533,0.176991,2,6.54,45222.4,7469.15,488.7,89.07,7947.51,189198.0,88127.0,0.0,
002987,京北方,2023,I65,软件和信息技术服务业,0,北京市,9.29,-61262856.43,245051425.72,30,1633195.0,1.0,21.85,0.113128,0.171424,3,1,1,1,1,0,0,47353.7,10.76540023706081,7971.25,521.91,6.55,89.07,205179.0,107875.0,318984.0,193973.0,8536.94,3.4339872044851463,4.09462222433053,0.0,19.316978651461625,0,1633195.0,14.306049389245034,3.4339872044851463,4.09462222433053,9.29,19.316978651461625,14.306049389245034,21.85,0.113128,0.171424,3,6.55,47353.7,7971.25,521.91,89.07,8536.94,205179.0,107875.0,0.0,0.0
002988,豪美新材,2023,C32,有色金属冶炼和压延加工业,0,,3.06,-23308465.79,93233863.16,800,,1.0,22.5,0.030643,0.571478,3,1,1,1,1,0,0,,,,,,,,,,,,6.68586094706836,7.377759298852644,0.0,18.350621563016652,1,0.0,0.0,6.68586094706836,7.377759298852644,3.06,18.350621563016652,0.0,22.5,0.030643,0.571478,3,,,,,,,,,0.0,
002988,豪美新材,2024,C32,有色金属冶炼和压延加工业,0,,3.12,-27691543.42,110766173.68,741,,1.0,22.58,0.032596,0.588331,4,1,1,1,1,0,0,,,,,,,,,,,,6.60934924316738,7.301148261161951,0.0,18.522932002997738,1,0.0,0.0,6.60934924316738,7.301148261161951,3.12,18.522932002997738,0.0,22.58,0.032596,0.588331,4,,,,,,,,,0.0,0.0
002991,甘源食品,2023,C13,农副食品加工业,0,江西省,1.26,-2878601.63,11514406.52,140,,1.0,21.46,0.15707,0.19579,3,1,1,1,1,0,0,32677.1,10.39442980574629,7492.88,244.15,3.26,80.94,20186.0,10375.0,92239.0,60120.0,1584.87,4.948759890378168,5.634802358027258,0.0,16.259109637025638,1,0.0,0.0,4.948759890378168,5.634802358027258,1.26,16.259109637025638,0.0,21.46,0.15707,0.19579,3,3.26,32677.1,7492.88,244.15,80.94,1584.87,20186.0,10375.0,0.0,
002991,甘源食品,2024,C13,农副食品加工业,0,江西省,1.42,-3930319.26,15721277.04,100,,1.0,21.54,0.165692,0.24471,4,1,1,1,1,0,0,34227.9,10.44079637994901,7695.25,,,80.94,21702.0,10025.0,94267.0,55760.0,2582.65,4.61512051684126,5.298342365610589,0.0,16.5705256419151,1,0.0,0.0,4.61512051684126,5.298342365610589,1.42,16.5705256419151,0.0,21.54,0.165692,0.24471,4,,34227.9,7695.25,,80.94,2582.65,21702.0,10025.0,0.0,0.0
002992,宝明科技,2022,C39,计算机、通信和其他电子设备制造业,1,,7.28,-10025519.56,40102078.24,174,6299560.0,1.0,21.45,-0.108049,0.547054,2,0,1,1,0,1,1,,,,,,,,,,,,5.1647859739235145,5.85221073703777,0.0,17.506938742304133,0,6299560.0,15.655990506394138,5.1647859739235145,5.85221073703777,7.28,17.506938742304133,15.655990506394138,21.45,-0.108049,0.547054,2,,,,,,,,,0.0,
002992,宝明科技,2023,C39,计算机、通信和其他电子设备制造业,1,,6.36,-12526130.24,50104520.96,173,,1.0,21.64,-0.050061,0.671101,3,0,1,1,1,1,1,,,,,,,,,,,,5.159055299214529,5.846447128055407,0.0,17.729621820664658,1,0.0,0.0,5.159055299214529,5.846447128055407,6.36,17.729621820664658,0.0,21.64,-0.050061,0.671101,3,,,,,,,,,0.0,0.0
002992,宝明科技,2024,C39,计算机、通信和其他电子设备制造业,1,,6.68,-11143116.12,44572464.48,176,,1.0,21.51,-0.037941,0.661979,4,0,1,1,1,1,1,,,,,,,,,,,,5.176149732573829,5.863639246264856,0.0,17.6126268604222,1,0.0,0.0,5.176149732573829,5.863639246264856,6.68,17.6126268604222,0.0,21.51,-0.037941,0.661979,4,,,,,,,,,0.0,0.0
003003,天元股份,2022,C23,印刷和记录媒介复制业,0,,3.89,-7861351.02,41927205.44,172,2262782.86,0.75,21.23,-0.001645,0.274272,2,1,1,1,0,0,0,,,,,,,,,,,,5.153291594497779,5.840650107780075,0.0,17.551445492553487,0,2262782.86,14.632106409669822,5.153291594497779,5.840650107780075,3.89,17.551445492553487,14.632106409669822,21.23,-0.001645,0.274272,2,,,,,,,,,0.0,
003003,天元股份,2023,C23,印刷和记录媒介复制业,0,,4.26,-6992373.01,27969492.04,99,749001.04,1.0,21.22,0.028227,0.23932,3,1,1,1,1,0,0,,,,,,,,,,,,4.605170185988092,5.288292537319899,0.0,17.146624939879807,0,749001.04,13.526496986127157,4.605170185988092,5.288292537319899,4.26,17.146624939879807,13.526496986127157,21.22,0.028227,0.23932,3,,,,,,,,,0.0,0.0
003003,天元股份,2024,C23,印刷和记录媒介复制业,0,,4.51,-7228137.84,28912551.36,91,,1.0,21.24,0.037858,0.238687,4,1,1,1,1,0,0,,,,,,,,,,,,4.5217885770490405,5.2040368753004,0.0,17.1797863965016,1,0.0,0.0,4.5217885770490405,5.2040368753004,4.51,17.1797863965016,0.0,21.24,0.037858,0.238687,4,,,,,,,,,0.0,0.0
003005,竞业达,2023,I65,软件和信息技术服务业,0,,13.11,-6556722.83,26226891.32,68,,1.0,21.35,0.005827,0.204485,3,0,1,1,1,0,0,,,,,,,,,,,,4.23410650459726,4.912708947095866,0.0,17.08229586674544,1,0.0,0.0,4.23410650459726,4.912708947095866,13.11,17.08229586674544,0.0,21.35,0.005827,0.204485,3,,,,,,,,,0.0,
003005,竞业达,2024,I65,软件和信息技术服务业,0,,11.77,-4588923.8,18355695.2,82,,1.0,21.55,0.018481,0.174036,4,0,1,1,1,0,0,,,,,,,,,,,,4.418840607796598,5.099903606000664,0.0,16.72545050391318,1,0.0,0.0,4.418840607796598,5.099903606000664,11.77,16.72545050391318,0.0,21.55,0.018481,0.174036,4,,,,,,,,,0.0,0.0
003010,若羽臣,2024,I64,互联网和相关服务,0,广东省,1.46,-3618562.83,14474251.32,9,,1.0,21.16,0.068115,0.28801,4,1,1,1,1,0,0,141488.9,11.85997654775876,17956.06,,,93.54,259373.0,168813.0,1004280.0,692635.0,2027.67,2.302585092994046,2.8934439858858716,0.0,16.487881926894097,1,0.0,0.0,2.302585092994046,2.8934439858858716,1.46,16.487881926894097,0.0,21.16,0.068115,0.28801,4,,141488.9,17956.06,,93.54,2027.67,259373.0,168813.0,0.0,
003011,海象新材,2022,C29,橡胶和塑料制品业,0,,2.5,-7178904.47,38287490.50666667,25,,0.75,21.63,0.085668,0.412702,2,0,1,1,0,0,0,,,,,,,,,,,,3.258096538021482,3.9124227656412556,0.0,17.460633808292695,1,0.0,0.0,3.258096538021482,3.9124227656412556,2.5,17.460633808292695,0.0,21.63,0.085668,0.412702,2,,,,,,,,,0.0,
003011,海象新材,2023,C29,橡胶和塑料制品业,0,,3.87,-9343631.71,37374526.84,37,,1.0,21.57,0.0195,0.393167,3,0,1,1,1,0,0,,,,,,,,,,,,3.6375861597263857,4.304247658249556,0.0,17.43649995655185,1,0.0,0.0,3.6375861597263857,4.304247658249556,3.87,17.43649995655185,0.0,21.57,0.0195,0.393167,3,,,,,,,,,0.0,0.0
003011,海象新材,2024,C29,橡胶和塑料制品业,0,,3.77,-8846511.93,35386047.72,49,,1.0,21.48,0.023484,0.335681,4,0,1,1,1,0,0,,,,,,,,,,,,3.912023005428146,4.585071585693813,0.0,17.381828196469826,1,0.0,0.0,3.912023005428146,4.585071585693813,3.77,17.381828196469826,0.0,21.48,0.023484,0.335681,4,,,,,,,,,0.0,0.0
003013,地铁设计,2023,M74,专业技术服务业,0,广东省,4.49,-16378167.59,65512670.36,773,,1.0,22.48,0.076202,0.574393,3,0,1,1,1,0,0,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78,6.651571873589727,7.34342664753684,0.0,17.997754137773168,1,0.0,0.0,6.651571873589727,7.34342664753684,4.49,17.997754137773168,0.0,22.48,0.076202,0.574393,3,5.29,137905.4,18527.03,980.46,93.54,3866.78,240223.0,143141.0,0.0,
003018,金富科技,2022,C29,橡胶和塑料制品业,0,广东省,2.76,-2682482.51,14306573.38666666,122,970312.13,0.75,21.17,0.066971,0.104176,2,1,1,1,0,0,0,132547.1,11.79469333294143,18533.08,983.78,5.31,93.54,236957.0,115080.0,993480.0,837276.0,3967.48,4.812184355372417,5.497185021430095,0.0,16.476229736898066,0,970312.13,13.785374112819186,4.812184355372417,5.497185021430095,2.76,16.476229736898066,13.785374112819186,21.17,0.066971,0.104176,2,5.31,132547.1,18533.08,983.78,93.54,3967.48,236957.0,115080.0,0.0,
003018,金富科技,2023,C29,橡胶和塑料制品业,0,广东省,3.05,-3033689.64,12134758.56,136,,1.0,21.23,0.066629,0.106929,3,1,1,1,1,0,0,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78,4.919980925828125,5.605815582457951,0.0,16.311584583184697,1,0.0,0.0,4.919980925828125,5.605815582457951,3.05,16.311584583184697,0.0,21.23,0.066629,0.106929,3,5.29,137905.4,18527.03,980.46,93.54,3866.78,240223.0,143141.0,0.0,0.0
003018,金富科技,2024,C29,橡胶和塑料制品业,0,广东省,3.24,-4469483.67,17877934.68,132,,1.0,21.36,0.074365,0.169018,4,1,1,1,1,0,0,141488.9,11.85997654775876,17956.06,,,93.54,259373.0,168813.0,1004280.0,692635.0,2027.67,4.890349128221754,5.575963450863239,0.0,16.699077866905597,1,0.0,0.0,4.890349128221754,5.575963450863239,3.24,16.699077866905597,0.0,21.36,0.074365,0.169018,4,,141488.9,17956.06,,93.54,2027.67,259373.0,168813.0,0.0,0.0
003025,思进智能,2022,C34,通用设备制造业,1,,6.03,-3151849.1,12607396.4,97,2338000.0,1.0,20.96,0.110464,0.204051,2,1,1,1,0,1,1,,,,,,,,,,,,4.584967478670572,5.267884728309446,0.0,16.349794294886816,0,2338000.0,14.664806848730056,4.584967478670572,5.267884728309446,6.03,16.349794294886816,14.664806848730056,20.96,0.110464,0.204051,2,,,,,,,,,0.0,
003025,思进智能,2023,C34,通用设备制造业,1,,6.34,-2852351.82,11409407.28,99,,1.0,20.97,0.07621,0.185732,3,1,1,1,1,1,1,,,,,,,,,,,,4.605170185988092,5.288292537319899,0.0,16.249948860721364,1,0.0,0.0,4.605170185988092,5.288292537319899,6.34,16.249948860721364,0.0,20.97,0.07621,0.185732,3,,,,,,,,,0.0,0.0
003025,思进智能,2024,C34,通用设备制造业,1,,5.78,-3828988.02,15315952.08,108,,1.0,21.08,0.1267,0.179529,4,1,1,1,1,1,1,,,,,,,,,,,,4.6913478822291435,5.3752998404656145,0.0,16.544405528111586,1,0.0,0.0,4.6913478822291435,5.3752998404656145,5.78,16.544405528111586,0.0,21.08,0.1267,0.179529,4,,,,,,,,,0.0,0.0
003027,同兴科技,2022,N77,生态保护和环境治理业,0,安徽省,6.0,-3756419.06,20034234.98666667,166,,0.75,21.72,0.049268,0.336081,2,1,1,1,0,0,0,45525.1,10.72601910118867,8379.78,507.56,6.06,85.38,65368.0,26180.0,221063.0,156584.0,2875.45,5.117993812416755,5.805144041227343,0.0,16.81295316739298,1,0.0,0.0,5.117993812416755,5.805144041227343,6.0,16.81295316739298,0.0,21.72,0.049268,0.336081,2,6.06,45525.1,8379.78,507.56,85.38,2875.45,65368.0,26180.0,0.0,
003027,同兴科技,2023,N77,生态保护和环境治理业,0,安徽省,8.01,-5672142.08,22688568.32,190,,1.0,21.73,0.010538,0.348363,3,0,1,1,1,0,0,48227.5,10.78368467676204,8643.57,535.34,6.19,85.38,67093.0,30526.0,242322.0,142638.0,3597.57,5.25227342804663,5.940178177856251,0.0,16.937371801440623,1,0.0,0.0,5.25227342804663,5.940178177856251,8.01,16.937371801440623,0.0,21.73,0.010538,0.348363,3,6.19,48227.5,8643.57,535.34,85.38,3597.57,67093.0,30526.0,0.0,0.0
003027,同兴科技,2024,N77,生态保护和环境治理业,0,安徽省,7.02,-4273296.47,17093185.88,207,,1.0,21.63,0.017493,0.271034,4,0,1,1,1,0,0,50646.7,10.83262935454342,8999.54,,,85.38,65961.0,32821.0,262102.0,148388.0,3933.22,5.337538079701318,6.025871808216131,0.0,16.65419051400916,1,0.0,0.0,5.337538079701318,6.025871808216131,7.02,16.65419051400916,0.0,21.63,0.017493,0.271034,4,,50646.7,8999.54,,85.38,3933.22,65961.0,32821.0,0.0,0.0
003029,吉大正元,2023,I65,软件和信息技术服务业,0,吉林省,34.33,-11495469.65,45981878.6,27,,1.0,21.35,-0.077565,0.341231,3,1,1,1,1,0,0,13942.7,9.542711352790555,4406.85,38.54,0.87,78.79,17576.0,7619.0,46407.0,26637.0,84.0,3.332204510175204,3.989326805819546,0.0,17.64375795510669,1,0.0,0.0,3.332204510175204,3.989326805819546,34.33,17.64375795510669,0.0,21.35,-0.077565,0.341231,3,0.87,14254.544,4406.85,39.5842,78.79,84.0,17576.0,7619.0,0.0,
003029,吉大正元,2024,I65,软件和信息技术服务业,0,吉林省,24.75,-7669775.33,30679101.32,84,,1.0,21.24,-0.075587,0.27845,4,1,1,1,1,0,0,14305.0,9.56836440548421,4672.94,,,78.79,21148.0,9749.0,49301.0,27023.0,208.82,4.442651256490317,5.123999408359393,0.0,17.239092274582852,1,0.0,0.0,4.442651256490317,5.123999408359393,24.75,17.239092274582852,0.0,21.24,-0.075587,0.27845,4,,14305.0,4672.94,,78.79,208.82,21148.0,9749.0,0.0,0.0
003035,南网能源,2023,M75,科技推广和应用服务业,0,广东省,0.46,-8739027.76,34956111.04,90,,1.0,23.63,0.019673,0.59622,2,0,1,1,1,0,0,137905.4,11.83432322182544,18527.03,980.46,5.29,93.54,240223.0,143141.0,963732.0,703695.0,3866.78,4.51085950651685,5.192987713658941,0.0,17.369603890896652,1,0.0,0.0,4.51085950651685,5.192987713658941,0.46,17.369603890896652,0.0,23.63,0.019673,0.59622,2,5.29,137905.4,18527.03,980.46,93.54,3866.78,240223.0,143141.0,0.0,
003036,泰坦股份,2023,C35,专用设备制造业,1,,2.35,-5034914.4,20139657.6,160,,1.0,21.81,0.04436,0.513227,2,1,1,1,1,1,1,,,,,,,,,,,,5.081404364984463,5.768330761275724,0.0,16.8182014937704,1,0.0,0.0,5.081404364984463,5.768330761275724,2.35,16.8182014937704,0.0,21.81,0.04436,0.513227,2,,,,,,,,,0.0,
300004,南风股份,2019,C34,通用设备制造业,1,,3.71,-2192341.93,11692490.29333333,249,,0.75,21.73,0.005543,0.276513,10,0,0,0,0,0,0,,,,,,,,,,,,5.521460917862246,6.210604109193294,0.0,16.274457423945027,1,0.0,0.0,5.521460917862246,6.210604109193294,3.71,16.274457423945027,0.0,21.73,0.005543,0.276513,10,,,,,,,,,0.0,
300004,南风股份,2020,C34,通用设备制造业,1,,3.69,-2009554.15,10717622.13333333,270,,0.75,21.82,0.045469,0.249689,11,0,0,0,0,0,0,,,,,,,,,,,,5.602118820879701,6.291572568895961,0.0,16.187399966386018,1,0.0,0.0,5.602118820879701,6.291572568895961,3.69,16.187399966386018,0.0,21.82,0.045469,0.249689,11,,,,,,,,,0.0,0.0
300005,探路者,2019,C18,纺织服装、服饰业,0,,3.08,-4441945.82,23690377.70666667,60,,0.75,21.79,0.036406,0.15686,10,1,0,0,0,0,0,,,,,,,,,,,,4.110873864173311,4.78756117999381,0.0,16.980579561936562,1,0.0,0.0,4.110873864173311,4.78756117999381,3.08,16.980579561936562,0.0,21.79,0.036406,0.15686,10,,,,,,,,,0.0,
300005,探路者,2023,C18,纺织服装、服饰业,0,,4.86,-5815507.89,23262031.56,124,,1.0,21.69,0.016222,0.201411,14,0,1,1,1,0,0,,,,,,,,,,,,4.8283137373023015,5.5134450048735575,0.0,16.96233308558782,1,0.0,0.0,4.8283137373023015,5.5134450048735575,4.86,16.96233308558782,0.0,21.69,0.016222,0.201411,14,,,,,,,,,0.0,0.0
300005,探路者,2024,C18,纺织服装、服饰业,0,,5.13,-12405199.06,49620796.24,256,2220000.0,1.0,21.67,0.028877,0.260547,15,0,1,1,1,0,0,,,,,,,,,,,,5.54907608489522,6.238328439714945,0.0,17.719920603007363,0,2220000.0,14.613018204298811,5.54907608489522,6.238328439714945,5.13,17.719920603007363,14.613018204298811,21.67,0.028877,0.260547,15,,,,,,,,,0.0,0.0
300007,汉威科技,2019,C40,仪器仪表制造业,1,河南省,7.38,-15581695.02,83102373.44,596,19329600.0,0.75,22.29,-0.01323,0.610523,10,0,0,0,0,0,0,53739.3,10.89189985640545,10163.93,211.07,2.08,82.53,30260.0,6991.0,144010.0,86247.0,231.89,6.391917113392602,7.083388551421678,0.0,18.235583832702666,0,19329600.0,16.777148209481563,6.391917113392602,7.083388551421678,7.38,18.235583832702666,16.777148209481563,22.29,-0.01323,0.610523,10,2.08,53739.3,10163.93,211.07,82.53,231.89,30260.0,6991.0,0.0,
300007,汉威科技,2020,C40,仪器仪表制造业,1,河南省,6.62,-13909672.57,74184920.37333333,655,,0.75,22.38,0.047538,0.598903,11,0,0,0,0,0,0,54160.6,10.89970898581135,10372.67,254.28,2.45,82.53,32609.0,9183.0,178585.0,122809.0,379.78,6.486160788944089,7.177782998911312,0.0,18.12207147149363,1,0.0,0.0,6.486160788944089,7.177782998911312,6.62,18.12207147149363,0.0,22.38,0.047538,0.598903,11,2.45,54160.6,10372.67,254.28,82.53,379.78,32609.0,9183.0,0.0,0.0
300007,汉威科技,2021,C40,仪器仪表制造业,1,河南省,6.82,-19596587.16,78386348.64,671,10697000.0,1.0,22.51,0.054686,0.498594,12,0,1,0,0,1,0,57806.9,10.96486342469821,9784.29,329.25,3.37,84.17,34950.0,13536.0,167550.0,158038.0,607.33,6.51025834052315,7.201916872789349,0.0,18.177160358426736,0,10697000.0,16.185473979772418,6.51025834052315,7.201916872789349,6.82,18.177160358426736,16.185473979772418,22.51,0.054686,0.498594,12,3.37,57806.9,9784.29,329.25,84.17,607.33,34950.0,13536.0,0.0,0.0
300007,汉威科技,2022,C40,仪器仪表制造业,1,河南省,7.53,-29817219.47,119268877.88,763,6817967.0,1.0,22.53,0.045362,0.487807,13,0,1,1,0,1,1,58807.4,10.98202297630836,10646.75,409.2,3.84,84.17,33183.0,14574.0,169106.0,135990.0,1020.75,6.638567789166521,7.3304056412726935,0.0,18.596890988661592,0,6817967.0,15.735072038210479,6.638567789166521,7.3304056412726935,7.53,18.596890988661592,15.735072038210479,22.53,0.045362,0.487807,13,3.84,58807.4,10646.75,409.2,84.17,1020.75,33183.0,14574.0,0.0,0.0
300007,汉威科技,2023,I65,软件和信息技术服务业,0,河南省,8.36,-28100033.57,112400134.28,903,14024223.0,1.0,22.55,0.021438,0.486469,14,0,1,1,1,0,0,60627.7,11.01250716333056,11052.54,470.1,4.25,84.17,30637.0,17531.0,176579.0,109957.0,1362.63,6.806829360392176,7.498870040571394,0.0,18.537575698981858,0,14024223.0,16.456296678074015,6.806829360392176,7.498870040571394,8.36,18.537575698981858,16.456296678074015,22.55,0.021438,0.486469,14,4.25,60627.7,11052.54,470.1,84.17,1362.63,30637.0,17531.0,0.0,0.0
300007,汉威科技,2024,I65,软件和信息技术服务业,0,河南省,9.48,-30304697.53,121218790.12,1067,1471944.44,1.0,22.53,0.008846,0.478055,15,0,1,1,1,0,0,63557.1,11.05969399342976,11464.16,,,84.17,32064.0,17610.0,172726.0,110654.0,1754.37,6.97354301952014,7.665753651450924,0.0,18.613107661825907,0,1471944.44,14.202095512366634,6.97354301952014,7.665753651450924,9.48,18.613107661825907,14.202095512366634,22.53,0.008846,0.478055,15,,63557.1,11464.16,,84.17,1754.37,32064.0,17610.0,0.0,0.0
300011,鼎汉技术,2021,C37,铁路、船舶、航空航天和其他运输设备制造业,1,北京市,7.42,-6620851.07,26483404.28,221,667727.5,1.0,21.95,0.005866,0.562376,12,0,1,0,0,1,0,44350.7,10.69988377115319,7205.12,449.45,6.24,89.07,167608.0,79210.0,283134.0,198778.0,7005.65,5.402677381872279,6.091315000688712,0.0,17.092028878952355,0,667727.5,13.411636932775078,5.402677381872279,6.091315000688712,7.42,17.092028878952355,13.411636932775078,21.95,0.005866,0.562376,12,6.24,44350.7,7205.12,449.45,89.07,7005.65,167608.0,79210.0,0.0,
